POST_ID,MS_ID,MS_SPACEID,CAP_COLOR,METER_TYPE,SMART_METE,ACTIVESENS,JURISDICTI,ON_OFF_STR,OSP_ID,STREET_NUM,STREETNAME,STREET_SEG,RATEAREA,SFPARKAREA,LOCATION
471-04260,-,0,Grey,SS,N,N,SFMTA,ON,0,426,HARRISON ST,6711000,Area 5,South Embarcadero,"(37.7862769020, -122.3928314016)"
542-07160,-,0,Grey,SS,N,N,SFMTA,ON,0,716,LARKIN ST,8129000,Area 3,,"(37.7848015026, -122.4177495984)"
442-04330,-,0,Green,SS,N,N,SFMTA,ON,0,433,GOLDEN GATE AVE,6264000,Area 5,Civic Center,"(37.7812596009, -122.4181107019)"
442-05180,-,0,Grey,SS,N,N,SFMTA,ON,0,518,GOLDEN GATE AVE,6265000,Area 5,Civic Center,"(37.7812322982, -122.4193898027)"
444-08050,-,0,Yellow,SS,N,N,SFMTA,ON,0,805,GRANT AVE,6395000,Area 5,Downtown,"(37.7944582988, -122.4063844026)"
542-08180,-,0,Grey,SS,N,N,SFMTA,ON,0,818,LARKIN ST,8131000,Area 3,,"(37.7857667011, -122.4179411025)"
546-27210,-,0,Grey,SS,Y,N,SFMTA,ON,0,2721,LEAVENWORTH ST,8274000,Area 5,Fisherman's Wharf,"(37.8065385995, -122.4189047978)"
359-05171,359-05170,1,Black,MS,N,N,SFMTA,ON,0,517,CLAY ST,4084000,Area 5,Downtown,"(37.7947132987, -122.4020381008)"
360-11240,-,0,Grey,SS,N,N,SFMTA,ON,0,1124,CLEMENT ST,4161000,Area 3,,"(37.7826990028, -122.4714446009)"
124-04010,-,0,Grey,SS,N,N,SFMTA,ON,0,401,24TH AVE,1293000,Area 3,,"(37.7818723013, -122.4838603006)"
125-04030,-,0,Grey,SS,N,N,SFMTA,ON,0,403,25TH AVE,1375000,Area 3,,"(37.7817743000, -122.4849496016)"
218-41110,-,0,Grey,SS,N,N,SFMTA,ON,0,4111,18TH ST,892000,Area 3,,"(37.7608076007, -122.4354772006)"
218-41270,-,0,Grey,SS,N,N,SFMTA,ON,0,4127,18TH ST,892000,Area 3,,"(37.7607791972, -122.4359351990)"
826-06270,826-06001,27,Grey,MS,N,N,PORT,ON,0,627,DELANCEY ST,117000,Area 5,South Embarcadero,"(37.7834477973, -122.3894900006)"
350-28380,-,0,Grey,SS,N,N,SFMTA,ON,0,2838,CALIFORNIA ST,3562000,Area 3,,"(37.7879864023, -122.4417371021)"
658-01310,-,0,Red,SS,N,N,SFMTA,ON,0,131,SPEAR ST,12045000,Area 5,Downtown,"(37.7921943021, -122.3934992996)"
658-01490,-,0,Yellow,SS,N,N,SFMTA,ON,0,149,SPEAR ST,12045000,Area 5,Downtown,"(37.7920196009, -122.3932802022)"
471-00200,-,0,Grey,SS,Y,N,SFMTA,ON,0,20,HARRISON ST,6707000,Area 5,South Embarcadero,"(37.7891524983, -122.3891922978)"
471-02260,-,0,Grey,SS,N,N,SFMTA,ON,0,226,HARRISON ST,6709000,Area 5,South Embarcadero,"(37.7876175986, -122.3911355023)"
440-01210,-,0,Yellow,SS,N,N,SFMTA,ON,0,121,GEARY ST,6108000,Area 5,Downtown,"(37.7876118989, -122.4058159978)"
614-02110,-,0,Yellow,SS,N,N,SFMTA,ON,0,211,POST ST,10627000,Area 5,Downtown,"(37.7885821992, -122.4056931024)"
658-02180,-,0,Yellow,SS,Y,N,SFMTA,ON,0,218,SPEAR ST,12046000,Area 5,Downtown,"(37.7908146017, -122.3920259007)"
658-02520,-,0,Grey,SS,Y,N,SFMTA,ON,0,252,SPEAR ST,12046000,Area 5,Downtown,"(37.7901199990, -122.3911550992)"
501-01500,-,0,Yellow,SS,N,N,SFMTA,ON,0,150,JESSIE ST,7518000,Area 5,Downtown,"(37.7873678011, -122.4017671027)"
568-06380,-,0,Grey,SS,Y,N,SFMTA,ON,0,638,MISSION ST,9093000,Area 5,Downtown,"(37.7873651021, -122.4007327982)"
568-06470,-,0,Yellow,SS,Y,N,SFMTA,ON,0,647,MISSION ST,9093000,Area 5,Downtown,"(37.7871527997, -122.4007441976)"
380-01120,-,0,Yellow,SS,N,N,SFMTA,ON,0,112,DAVIS ST,4606000,Area 5,Downtown,"(37.7939006005, -122.3976118022)"
359-17370,-,0,Grey,SS,N,N,SFMTA,ON,0,1737,CLAY ST,4106000,Area 3,,"(37.7922223982, -122.4218942986)"
590-10870,-,0,Yellow,SS,N,N,SFMTA,ON,0,1087,OAK ST,9760000,Area 3,,"(37.7731038024, -122.4371223000)"
590-11010,-,0,Yellow,SS,N,N,SFMTA,ON,0,1101,OAK ST,9761000,Area 3,,"(37.7730464981, -122.4376017002)"
500-01130,-,0,Yellow,SS,Y,N,SFMTA,ON,0,113,JACKSON ST,7360000,Area 5,Downtown,"(37.7969568995, -122.3989284986)"
500-02200,-,0,Grey,SS,Y,N,SFMTA,ON,0,220,JACKSON ST,7361000,Area 5,Downtown,"(37.7968895984, -122.4001360011)"
462-04400,-,0,Grey,SS,N,N,SFMTA,ON,0,440,HAIGHT ST,6607000,Area 3,,"(37.7722004008, -122.4301990994)"
402-01360,-,0,Grey,SS,N,N,SFMTA,ON,0,136,ELM ST,5202000,Area 5,Civic Center,"(37.7815792979, -122.4201159996)"
442-03040,-,0,Green,SS,N,N,SFMTA,ON,0,304,GOLDEN GATE AVE,6263000,Area 5,Civic Center,"(37.7816881006, -122.4157316999)"
359-07050,-,0,Yellow,SS,N,N,SFMTA,ON,0,705,CLAY ST,4087000,Area 5,Downtown,"(37.7943805986, -122.4050575976)"
444-07190,-,0,Grey,SS,N,N,SFMTA,ON,0,719,GRANT AVE,6394000,Area 5,Downtown,"(37.7939460025, -122.4062819981)"
222-31330,-,0,Grey,SS,N,N,SFMTA,ON,0,3133,22ND ST,1190000,Area 5,Mission,"(37.7554293972, -122.4179582016)"
208-06420,-,0,Green,SS,N,N,SFMTA,ON,0,642,08TH ST,417000,Area 3,,"(37.7704203025, -122.4044814982)"
208-06380,-,0,Grey,SS,N,N,SFMTA,ON,0,638,08TH ST,417000,Area 3,,"(37.7705005006, -122.4045829975)"
585-09200,-,0,Grey,SS,Y,N,SFMTA,ON,0,920,NORTH POINT ST,9696000,Area 5,Fisherman's Wharf,"(37.8054595021, -122.4228318983)"
671-01210,671-01003,21,Grey,MS,Y,N,SFMTA,ON,0,121,SOUTH PARK,12010000,Area 5,South Embarcadero,"(37.7808034019, -122.3947999028)"
569-18180,-,0,Grey,SS,N,N,SFMTA,ON,0,1818,MARKET ST,8760203,Area 3,,"(37.7713985712, -122.4242337939)"
569-18220,-,0,Grey,SS,N,N,SFMTA,ON,0,1822,MARKET ST,8760203,Area 3,,"(37.7713176858, -122.4243361426)"
569-18260,-,0,Grey,SS,N,N,SFMTA,ON,0,1826,MARKET ST,8760203,Area 3,,"(37.7712392927, -122.4244353452)"
360-22400,-,0,Grey,SS,N,N,SFMTA,ON,0,2240,CLEMENT ST,4173000,Area 3,,"(37.7821482000, -122.4835807027)"
340-00430,340-00430,10,Yellow,MS,Y,N,SFMTA,ON,0,43,BLUXOME ST,2993000,Area 5,South Embarcadero,"(37.7765198973, -122.3971189016)"
340-00433,340-00430,3,Grey,MS,Y,N,SFMTA,ON,0,43,BLUXOME ST,2993000,Area 5,South Embarcadero,"(37.7767528024, -122.3968228974)"
700-12230,-,0,Grey,SS,Y,N,SFMTA,ON,0,1223,VALENCIA ST,13072000,Area 5,Mission,"(37.7530878008, -122.4206451994)"
339-03750,-,0,Grey,SS,Y,N,SFMTA,ON,0,375,BERRY ST,2955000,Area 5,South Embarcadero,"(37.7725451541, -122.3973452632)"
339-03770,-,0,Grey,SS,Y,N,SFMTA,ON,0,377,BERRY ST,2955000,Area 5,South Embarcadero,"(37.7725042057, -122.3973971696)"
339-03790,-,0,Grey,SS,Y,N,SFMTA,ON,0,379,BERRY ST,2955000,Area 5,South Embarcadero,"(37.7724632629, -122.3974490703)"
339-03810,-,0,Grey,SS,Y,N,SFMTA,ON,0,381,BERRY ST,2955000,Area 5,South Embarcadero,"(37.7724171960, -122.3975074698)"
339-03630,-,0,Grey,SS,Y,N,SFMTA,ON,0,363,BERRY ST,2955000,Area 5,South Embarcadero,"(37.7727652461, -122.3970662632)"
339-03610,-,0,Yellow,SS,Y,N,SFMTA,ON,0,361,BERRY ST,2955000,Area 5,South Embarcadero,"(37.7728330557, -122.3969803040)"
339-03510,-,0,Grey,SS,Y,N,SFMTA,ON,0,351,BERRY ST,2955000,Area 5,South Embarcadero,"(37.7729840529, -122.3967888893)"
339-03490,-,0,Grey,SS,Y,N,SFMTA,ON,0,349,BERRY ST,2955000,Area 5,South Embarcadero,"(37.7730211680, -122.3967418444)"
339-03390,-,0,Grey,SS,Y,N,SFMTA,ON,0,339,BERRY ST,2955000,Area 5,South Embarcadero,"(37.7732143876, -122.3964969085)"
339-03410,-,0,Grey,SS,Y,N,SFMTA,ON,0,341,BERRY ST,2955000,Area 5,South Embarcadero,"(37.7731785578, -122.3965423272)"
339-03430,-,0,Grey,SS,Y,N,SFMTA,ON,0,343,BERRY ST,2955000,Area 5,South Embarcadero,"(37.7731414483, -122.3965893664)"
339-03450,-,0,Grey,SS,Y,N,SFMTA,ON,0,345,BERRY ST,2955000,Area 5,South Embarcadero,"(37.7730966666, -122.3966461399)"
363-12110,-,0,Grey,SS,Y,N,SFMTA,ON,0,1211,COLUMBUS AVE,4306000,Area 5,Fisherman's Wharf,"(37.8054041983, -122.4177174007)"
363-12310,-,0,Grey,SS,Y,N,SFMTA,ON,0,1231,COLUMBUS AVE,4306000,Area 5,Fisherman's Wharf,"(37.8057173015, -122.4181634017)"
562-24030,-,0,Grey,SS,Y,N,SFMTA,ON,0,2403,MASON ST,8838000,Area 5,Fisherman's Wharf,"(37.8057789979, -122.4136948974)"
328-01270,-,0,Black,SS,N,N,SFMTA,ON,0,127,BEALE ST,2864000,Area 5,Downtown,"(37.7906361007, -122.3950124008)"
561-02041,561-02040,1,Black,MS,N,N,SFMTA,ON,0,204,MAIN ST,8629000,Area 5,Downtown,"(37.7904274975, -122.3932908975)"
691-17100,-,0,Black,SS,N,N,SFMTA,ON,0,1710,UNION ST,12866000,MC3,,"(37.7981428997, -122.4276925975)"
442-01200,-,0,Grey,SS,N,N,SFMTA,ON,0,120,GOLDEN GATE AVE,6260000,Area 2,,"(37.7820497014, -122.4129592010)"
700-16750,-,0,Grey,SS,N,N,SFMTA,ON,0,1675,VALENCIA ST,13077000,Area 3,,"(37.7460318980, -122.4199697019)"
730-12050,-,0,Grey,SS,N,N,SFMTA,ON,0,1205,YORK ST,13773000,Area 3,,"(37.7526687001, -122.4081194007)"
446-00570,446-00003,57,Grey,MS,Y,N,SFMTA,ON,0,57,GROVE ST,6553000,Area 5,Civic Center,"(37.7785344989, -122.4170947985)"
446-00720,446-00006,72,Grey,MS,Y,N,SFMTA,ON,0,72,GROVE ST,6553000,Area 5,Civic Center,"(37.7786877983, -122.4174414014)"
384-19190,-,0,Grey,SS,N,N,SFMTA,ON,0,1919,DIVISADERO ST,4816101,Area 3,,"(37.7876959973, -122.4404745025)"
490-06240,-,0,Grey,SS,N,N,SFMTA,ON,0,624,IRVING ST,7284000,Area 3,,"(37.7641731025, -122.4650261977)"
642-00230,-,0,Grey,SS,N,N,SFMTA,ON,0,23,RUSSIA AVE,11188000,Area 3,,"(37.7213384983, -122.4365204011)"
542-01130,542-01001,13,Grey,MS,Y,N,SFMTA,ON,0,113,LARKIN ST,8121000,Area 5,Civic Center,"(37.7790623800, -122.4168076680)"
563-03030,563-03001,3,Grey,MS,Y,N,SFMTA,ON,0,303,MCALLISTER ST,8893000,Area 5,Civic Center,"(37.7803414975, -122.4172171016)"
614-23060,-,0,Grey,SS,N,N,SFMTA,ON,0,2306,POST ST,10652000,Area 3,,"(37.7843399056, -122.4400500653)"
108-03040,-,0,Grey,SS,N,N,SFMTA,ON,0,304,08TH AVE,389000,Area 3,,"(37.7827390012, -122.4664898009)"
108-03270,-,0,Grey,SS,N,N,SFMTA,ON,0,327,08TH AVE,389000,Area 3,,"(37.7822932013, -122.4665962008)"
109-03120,-,0,Grey,SS,N,N,SFMTA,ON,0,312,09TH AVE,425000,Area 3,,"(37.7825350025, -122.4675403999)"
109-13340,-,0,Grey,SS,N,N,SFMTA,ON,0,1334,09TH AVE,432000,Area 3,,"(37.7631658994, -122.4661700984)"
360-06110,-,0,Grey,SS,N,N,SFMTA,ON,0,611,CLEMENT ST,4156000,Area 3,,"(37.7828091019, -122.4658206010)"
120-12920,-,0,Grey,SS,N,N,SFMTA,ON,0,1292,20TH AVE,1005000,Area 3,,"(37.7638199002, -122.4781349020)"
220-34380,-,0,Grey,SS,N,N,SFMTA,ON,0,3438,20TH ST,1055000,Area 5,Mission,"(37.7587176011, -122.4184193012)"
220-35140,-,0,Grey,SS,Y,N,SFMTA,ON,0,3514,20TH ST,1056000,Area 5,Mission,"(37.7586376992, -122.4197422003)"
222-32030,-,0,Grey,SS,Y,N,SFMTA,ON,0,3203,22ND ST,1191000,Area 5,Mission,"(37.7553671979, -122.4189912991)"
222-32100,-,0,Grey,SS,Y,N,SFMTA,ON,0,3210,22ND ST,1191000,Area 5,Mission,"(37.7554609020, -122.4192643982)"
222-32140,-,0,Grey,SS,Y,N,SFMTA,ON,0,3214,22ND ST,1191000,Area 5,Mission,"(37.7554523022, -122.4194080026)"
222-32460,-,0,Grey,SS,Y,N,SFMTA,ON,0,3246,22ND ST,1192000,Area 5,Mission,"(37.7553775021, -122.4206507986)"
223-33130,-,0,Grey,SS,Y,N,SFMTA,ON,0,3313,23RD ST,1265000,Area 5,Mission,"(37.7537519996, -122.4192216002)"
223-33480,-,0,Grey,SS,Y,N,SFMTA,ON,0,3348,23RD ST,1266000,Area 5,Mission,"(37.7537701995, -122.4204756000)"
224-32090,-,0,Grey,SS,N,N,SFMTA,ON,0,3209,24TH ST,1342000,Area 5,Mission,"(37.7522800983, -122.4167150983)"
323-00340,-,0,Grey,SS,Y,N,SFMTA,ON,0,34,BARTLETT ST,2742000,Area 5,Mission,"(37.7563261994, -122.4200258997)"
323-00420,-,0,Grey,SS,Y,N,SFMTA,ON,0,42,BARTLETT ST,2742000,Area 5,Mission,"(37.7561995991, -122.4200138019)"
224-33180,-,0,Grey,SS,N,N,SFMTA,ON,0,3318,24TH ST,1347000,Area 5,Mission,"(37.7522380993, -122.4192025007)"
354-20240,-,0,Grey,SS,Y,N,SFMTA,ON,0,2024,CHESTNUT ST,3977000,Area 5,Marina,"(37.8007694975, -122.4370972996)"
354-23230,-,0,Grey,SS,Y,N,SFMTA,ON,0,2323,CHESTNUT ST,3982000,Area 5,Marina,"(37.8000289005, -122.4419567024)"
354-23410,-,0,Grey,SS,Y,N,SFMTA,ON,0,2341,CHESTNUT ST,3982000,Area 5,Marina,"(37.7999611021, -122.4424894002)"
334-29190,-,0,Grey,SS,N,N,SFMTA,ON,0,2919,BUCHANAN ST,3348000,Area 3,,"(37.7971090981, -122.4321918019)"
326-07130,-,0,Grey,SS,Y,N,SFMTA,ON,0,713,BEACH ST,2846000,Area 5,Fisherman's Wharf,"(37.8065180023, -122.4210739003)"
354-22330,-,0,Yellow,SS,Y,N,SFMTA,ON,0,2233,CHESTNUT ST,3981000,Area 5,Marina,"(37.8001997014, -122.4406151005)"
354-23130,-,0,Yellow,SS,Y,N,SFMTA,ON,0,2313,CHESTNUT ST,3982000,Area 5,Marina,"(37.8000607015, -122.4417069999)"
326-08020,-,0,Grey,SS,Y,N,SFMTA,ON,0,802,BEACH ST,2847000,Area 5,Fisherman's Wharf,"(37.8064903979, -122.4223792979)"
363-13130,-,0,Grey,SS,Y,N,SFMTA,ON,0,1313,COLUMBUS AVE,4307000,Area 5,Fisherman's Wharf,"(37.8061948017, -122.4188796018)"
360-23050,-,0,Grey,SS,N,N,SFMTA,ON,0,2305,CLEMENT ST,4174000,Area 3,,"(37.7819888991, -122.4840562025)"
352-04140,-,0,Yellow,SS,Y,N,SFMTA,ON,0,414,CASTRO ST,3790000,Area 3,,"(37.7619806983, -122.4352016987)"
352-04360,-,0,Grey,SS,N,N,SFMTA,ON,0,436,CASTRO ST,3790000,Area 3,,"(37.7613476020, -122.4351428018)"
837-09310,837-09001,31,Grey,MS,N,N,PORT,ON,0,931,FRONT ST,5875000,Port 6,,"(37.8004494988, -122.4003031977)"
837-10190,837-10001,19,Grey,MS,N,N,PORT,ON,0,1019,FRONT ST,5876000,Port 6,,"(37.8008367986, -122.4003795010)"
837-10690,837-10003,69,Grey,MS,N,N,PORT,ON,0,1069,FRONT ST,5877000,Port 6,,"(37.8011330989, -122.4004394987)"
841-00130,841-00001,13,Grey,MS,N,N,PORT,ON,0,13,GREEN ST,6438001,Port 6,,"(37.8006888022, -122.3993634020)"
841-00180,841-00002,18,Grey,MS,N,N,PORT,ON,0,18,GREEN ST,6438001,Port 6,,"(37.8007433013, -122.3996828978)"
841-00250,841-00001,25,Grey,MS,N,N,PORT,ON,0,25,GREEN ST,6438001,Port 6,,"(37.8006032006, -122.3997821004)"
360-06130,-,0,Green,SS,N,N,SFMTA,ON,0,613,CLEMENT ST,4156000,Area 3,,"(37.7828069002, -122.4658681990)"
120-13080,-,0,Grey,SS,N,N,SFMTA,ON,0,1308,20TH AVE,1006000,Area 3,,"(37.7632595979, -122.4780957026)"
830-00120,-,0,Grey,SS,Y,N,PORT,ON,0,12,EMBARCADERO NORTH,12553103,Area 5,Downtown,"(37.7952608996, -122.3946414010)"
830-00340,-,0,Grey,SS,Y,N,PORT,ON,0,34,EMBARCADERO NORTH,12553103,Area 5,Downtown,"(37.7958309025, -122.3949829021)"
360-06180,-,0,Yellow,SS,N,N,SFMTA,ON,0,618,CLEMENT ST,4156000,Area 3,,"(37.7829418992, -122.4661766027)"
121-13080,-,0,Green,SS,N,N,SFMTA,ON,0,1308,21ST AVE,1080000,Area 3,,"(37.7632249974, -122.4791595002)"
122-13050,-,0,Grey,SS,N,N,SFMTA,ON,0,1305,22ND AVE,1140000,Area 3,,"(37.7631795813, -122.4803893782)"
224-39240,-,0,Grey,SS,Y,N,SFMTA,ON,0,3924,24TH ST,1361000,Area 3,,"(37.7515656025, -122.4304926002)"
224-39570,-,0,Grey,SS,Y,N,SFMTA,ON,0,3957,24TH ST,1361000,Area 3,,"(37.7514017028, -122.4313837976)"
401-07310,401-07001,31,Black,MS,N,N,SFMTA,ON,0,731,ELLIS ST,5178000,MC3,,"(37.7840606844, -122.4186828606)"
401-07430,-,0,Yellow,SS,N,N,SFMTA,ON,0,743,ELLIS ST,5178000,Area 3,,"(37.7840082193, -122.4190949036)"
360-09030,-,0,Grey,SS,N,N,SFMTA,ON,0,903,CLEMENT ST,4159000,Area 3,,"(37.7826672018, -122.4689054990)"
690-08130,-,0,Grey,SS,N,N,SFMTA,ON,0,813,ULLOA ST,12784000,Area 3,,"(37.7406729002, -122.4654924997)"
703-00180,-,0,Grey,SS,N,N,SFMTA,ON,0,18,VICENTE ST,13235000,Area 3,,"(37.7396409985, -122.4666858984)"
725-00090,-,0,Green,SS,N,N,SFMTA,ON,0,9,WEST PORTAL AVE,13577101,Area 3,,"(37.7405576993, -122.4659446978)"
419-00110,-,0,Grey,SS,N,N,SFMTA,ON,0,11,FRANKLIN ST,5796000,Area 5,Civic Center,"(37.7746564996, -122.4209315979)"
419-03130,-,0,Grey,SS,Y,N,SFMTA,ON,0,313,FRANKLIN ST,5802000,Area 5,Civic Center,"(37.7774774012, -122.4214994998)"
419-03220,-,0,Grey,SS,Y,N,SFMTA,ON,0,322,FRANKLIN ST,5803000,Area 5,Civic Center,"(37.7777169001, -122.4213698988)"
686-07250,-,0,Grey,SS,N,N,SFMTA,ON,0,725,TURK ST,12724000,Area 5,Civic Center,"(37.7817621016, -122.4217168984)"
691-15280,-,0,Grey,SS,N,N,SFMTA,ON,0,1528,UNION ST,12864000,Area 3,,"(37.7984789972, -122.4250492022)"
444-13110,-,0,Grey,SS,N,N,SFMTA,ON,0,1311,GRANT AVE,6403000,Area 3,,"(37.7991884024, -122.4073437003)"
446-02070,-,0,Grey,SS,N,N,SFMTA,ON,0,207,GROVE ST,6555000,Area 5,Civic Center,"(37.7781188012, -122.4202501995)"
701-06100,701-06002,10,Grey,MS,Y,N,SFMTA,ON,0,610,VAN NESS AVE,13148201,Area 5,Civic Center,"(37.7813983996, -122.4203526990)"
331-06890,-,0,Grey,SS,Y,N,SFMTA,ON,0,689,BRYANT ST,3285000,Area 5,South Embarcadero,"(37.7779935018, -122.3998945187)"
418-08180,-,0,Grey,SS,N,N,SFMTA,ON,0,818,FOLSOM ST,5664000,Area 5,South Embarcadero,"(37.7817437005, -122.4016663020)"
725-00270,-,0,Grey,SS,N,N,SFMTA,ON,0,27,WEST PORTAL AVE,13577101,Area 3,,"(37.7402608012, -122.4662203004)"
725-00560,-,0,Grey,SS,N,N,SFMTA,ON,0,56,WEST PORTAL AVE,13577201,Area 3,,"(37.7399987996, -122.4668762011)"
363-05150,-,0,Yellow,SS,N,N,SFMTA,ON,0,515,COLUMBUS AVE,4295000,Area 3,,"(37.7998542999, -122.4096968972)"
464-03290,-,0,Yellow,SS,Y,N,SFMTA,ON,0,329,HAYES ST,6815000,Area 5,Civic Center,"(37.7768912078, -122.4224299363)"
464-04030,-,0,Grey,SS,Y,N,SFMTA,ON,0,403,HAYES ST,6816000,Area 5,Civic Center,"(37.7768009984, -122.4231375025)"
209-03090,-,0,Grey,SS,N,N,SFMTA,ON,0,309,09TH ST,454000,Area 3,,"(37.7735993014, -122.4112607983)"
203-06350,-,0,Yellow,SS,Y,N,SFMTA,ON,0,635,03RD ST,179000,Area 5,South Embarcadero,"(37.7794874989, -122.3933953975)"
203-06600,-,0,Red,SS,Y,N,SFMTA,ON,0,660,03RD ST,179000,Area 5,South Embarcadero,"(37.7789617021, -122.3930416980)"
203-06630,-,0,Red,SS,Y,N,SFMTA,ON,0,663,03RD ST,179000,Area 5,South Embarcadero,"(37.7790668000, -122.3928683993)"
203-07070,-,0,Grey,SS,Y,N,SFMTA,ON,0,707,03RD ST,180000,Area 5,South Embarcadero,"(37.7787097980, -122.3924152010)"
568-06600,-,0,Yellow,SS,Y,N,SFMTA,ON,0,660,MISSION ST,9093000,Area 5,Downtown,"(37.7869607982, -122.4012448990)"
380-01150,-,0,Grey,SS,N,N,SFMTA,ON,0,115,DAVIS ST,4606000,Area 5,Downtown,"(37.7939549991, -122.3977826980)"
201-01830,-,0,Grey,SS,N,N,SFMTA,ON,0,183,01ST ST,106000,Area 5,Downtown,"(37.7888056998, -122.3962306992)"
420-00450,-,0,Yellow,SS,N,N,SFMTA,ON,0,45,FREMONT ST,5860000,Area 5,Downtown,"(37.7909366981, -122.3971590006)"
420-03530,-,0,Grey,SS,N,N,SFMTA,ON,0,353,FREMONT ST,5864000,Area 5,South Embarcadero,"(37.7869950020, -122.3921886996)"
386-00110,-,0,Red,SS,N,N,SFMTA,ON,0,11,DRUMM ST,4970000,Area 5,Downtown,"(37.7940558342, -122.3965928019)"
568-05140,-,0,Grey,SS,Y,N,SFMTA,ON,0,514,MISSION ST,9088000,Area 5,Downtown,"(37.7895019007, -122.3980289974)"
650-01030,-,0,Red,SS,N,N,SFMTA,ON,0,103,SACRAMENTO ST,11220000,Area 5,Downtown,"(37.7945223981, -122.3967847989)"
650-04030,-,0,Red,SS,N,N,SFMTA,ON,0,403,SACRAMENTO ST,11223000,Area 5,Downtown,"(37.7940620975, -122.4003475995)"
666-04270,-,0,Yellow,SS,N,N,SFMTA,ON,0,427,SUTTER ST,12322000,Area 5,Downtown,"(37.7892497004, -122.4079107025)"
336-04370,-,0,Red,SS,N,N,SFMTA,ON,0,437,BUSH ST,3430000,Area 5,Downtown,"(37.7905371998, -122.4052325000)"
336-04390,-,0,Red,SS,N,N,SFMTA,ON,0,439,BUSH ST,3430000,Area 5,Downtown,"(37.7905277003, -122.4053070989)"
568-05570,-,0,Grey,SS,Y,N,SFMTA,ON,0,557,MISSION ST,9090000,Area 5,Downtown,"(37.7886554011, -122.3988426008)"
568-05770,-,0,Grey,SS,Y,N,SFMTA,ON,0,577,MISSION ST,9091000,Area 5,Downtown,"(37.7882826020, -122.3993142002)"
201-03260,-,0,Grey,SS,Y,N,SFMTA,ON,0,326,01ST ST,112000,Area 5,South Embarcadero,"(37.7866459013, -122.3938123972)"
201-03390,-,0,Grey,SS,Y,N,SFMTA,ON,0,339,01ST ST,113000,Area 5,South Embarcadero,"(37.7865284988, -122.3933609982)"
440-00130,-,0,Red,SS,N,N,SFMTA,ON,0,13,GEARY ST,6107000,Area 5,Downtown,"(37.7878494979, -122.4039593001)"
520-06280,-,0,Yellow,SS,N,N,SFMTA,ON,0,628,KEARNY ST,7757000,Area 5,Downtown,"(37.7943291002, -122.4046884977)"
444-01190,444-01003,19,Yellow,MS,Y,N,SFMTA,ON,0,119,GRANT AVE,6383000,Area 5,Downtown,"(37.7883344022, -122.4052214024)"
470-03200,-,0,Grey,SS,N,N,SFMTA,ON,0,320,HOWARD ST,7031000,Area 5,Downtown,"(37.7895345007, -122.3948894997)"
568-20070,-,0,Grey,SS,Y,N,SFMTA,ON,0,2007,MISSION ST,9116000,Area 5,Mission,"(37.7647692011, -122.4195489974)"
568-20140,-,0,Yellow,SS,Y,N,SFMTA,ON,0,2014,MISSION ST,9116000,Area 5,Mission,"(37.7645414983, -122.4197093991)"
568-20200,-,0,Grey,SS,Y,N,SFMTA,ON,0,2020,MISSION ST,9116000,Area 5,Mission,"(37.7643583984, -122.4196918977)"
568-20360,-,0,Yellow,SS,Y,N,SFMTA,ON,0,2036,MISSION ST,9116000,Area 5,Mission,"(37.7639563017, -122.4196534024)"
568-20380,-,0,Yellow,SS,Y,N,SFMTA,ON,0,2038,MISSION ST,9116000,Area 5,Mission,"(37.7638908000, -122.4196470992)"
442-06110,-,0,Grey,SS,Y,N,SFMTA,ON,0,611,GOLDEN GATE AVE,6266000,Area 5,Civic Center,"(37.7808909983, -122.4210054983)"
563-05070,-,0,Yellow,SS,Y,N,SFMTA,ON,0,507,MCALLISTER ST,8895000,Area 5,Civic Center,"(37.7799781979, -122.4207088013)"
703-00050,-,0,Grey,SS,N,N,SFMTA,ON,0,5,VICENTE ST,13235000,Area 3,,"(37.7393745993, -122.4664879010)"
664-16070,-,0,Grey,SS,N,N,SFMTA,ON,0,1607,STOCKTON ST,12214000,Area 3,,"(37.8006662996, -122.4092913975)"
563-05090,-,0,Yellow,SS,Y,N,SFMTA,ON,0,509,MCALLISTER ST,8895000,Area 5,Civic Center,"(37.7799687990, -122.4207822994)"
444-13200,-,0,Green,SS,N,N,SFMTA,ON,0,1320,GRANT AVE,6403000,Area 3,,"(37.7993420986, -122.4072693975)"
701-07180,701-07002,18,Grey,MS,Y,N,SFMTA,ON,0,718,VAN NESS AVE,13149201,Area 5,Civic Center,"(37.7825235025, -122.4205802006)"
701-07240,701-07002,24,Grey,MS,Y,N,SFMTA,ON,0,724,VAN NESS AVE,13149201,Area 5,Civic Center,"(37.7826828984, -122.4206123983)"
616-14260,-,0,Grey,SS,N,N,SFMTA,ON,0,1426,POWELL ST,10693000,Area 3,,"(37.7981572998, -122.4103287977)"
423-01090,423-01001,9,Grey,MS,Y,N,SFMTA,ON,0,109,FULTON ST,5881000,Area 5,Civic Center,"(37.7796211462, -122.4153623767)"
217-32170,-,0,Grey,SS,N,N,SFMTA,ON,0,3217,17TH ST,795000,Area 5,Mission,"(37.7634512977, -122.4181482975)"
219-33310,-,0,Grey,SS,N,N,SFMTA,ON,0,3331,19TH ST,971000,Area 5,Mission,"(37.7602423978, -122.4183144995)"
221-31490,-,0,Grey,SS,N,N,SFMTA,ON,0,3149,21ST ST,1108000,Area 5,Mission,"(37.7570024011, -122.4186706019)"
